gene_id,symbol,baseline_1,baseline_2,baseline_3,DE.BSA.DMSO.day5_2,DE.BSA.DMSO.day5_3,DE.FFA.LPS.day5_1,DE.FFA.LPS.day5_2,DE.FFA.LPS.day5_3,DE.TMC.day5_1,DE.TMC.day5_2,DE.TMC.day5_3
ENSG00000280837,CPS1-IT1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-3.11064,-4.7148,-4.6166,-4.72034,-4.29865,-4.74855
ENSG00000172458,IL17D,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.570069,-0.615289,-0.89594,-0.433863,-0.178185,-1.73376
ENSG00000172831,CES2,5.01435,4.90606,4.87865,5.37655,5.34991,4.90123,4.95766,4.79524,5.25187,5.44843,5.39673
ENSG00000085741,WNT11,0.809635,0.706215,0.755057,1.11908,1.43702,2.21873,1.95465,2.16907,1.18728,0.698471,0.578106
ENSG00000250786,SNHG18,2.41821,2.22336,2.43506,1.73235,1.43535,1.90052,1.92334,2.0572,1.54523,1.9321,1.81511
ENSG00000227477,STK4-AS1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.98314,-1.3221,-1.00452,-1.31582,0.752159,-1.18555
ENSG00000233822,HIST1H2BN,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.62149,-0.816413,-0.209961,1.73147,1.45275,1.76914
ENSG00000226237,GAS1RR,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-4.6166,-3.13149,-4.29865,-3.72298
ENSG00000177197,PCNPP5,0.49607414,0.49607414,0.49607414,0.891679,0.526548,0.317881,0.70903,0.343373,1.15654,0.570125,0.953158
ENSG00000125457,MIF4GD,3.09466,2.89236,2.92397,3.23299,3.21432,3.18102,3.18755,3.27346,3.52781,3.85229,3.58757
ENSG00000105877,DNAH11,0.49607414,0.49607414,0.49607414,-0.403891,0.372243,-1.69643,-3.17742,-2.94495,-1.53245,-0.494833,-2.12092
ENSG00000174483,BBS1,1.37831,1.60805,1.41293,0.721083,1.01549,1.04852,1.46423,1.02755,1.19897,0.437687,1.15547
ENSG00000117448,AKR1A1,5.58895,5.46861,5.51838,6.02905,6.09771,5.57232,5.57103,5.62453,5.65678,6.20333,5.78007
ENSG00000235961,PNMA6A,2.62198,2.40839,2.50505,2.82908,2.80168,2.24029,2.37814,2.2874,2.62959,2.44307,2.72303
ENSG00000227959,RP11-276H7.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.356087,-0.0364047,-0.0699019,-0.441499,-4.29865,-0.955914
ENSG00000196739,COL27A1,3.48821,3.64357,3.5732,4.33038,4.27302,3.69115,3.78553,3.78093,3.76123,3.34592,3.52436
ENSG00000029639,TFB1M,2.24018,2.03413,2.10218,2.47219,2.49289,2.10233,2.26361,2.15257,2.29532,2.23543,2.28374
ENSG00000216775,RP1-152L7.5,1.5653,1.3925,1.24499,0.602811,0.489238,0.0992402,0.405997,-0.140906,1.1339,1.15553,1.4484
ENSG00000136371,MTHFS,4.603,4.39095,4.51086,4.91954,4.86045,4.6159,4.50967,4.45655,4.91833,5.12868,4.88189
ENSG00000224796,RPL32P1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.380641,0.508679,-0.378162,-1.17049,-4.29865,-0.139338
ENSG00000170439,METTL7B,4.43277,4.34944,4.51092,3.80602,3.72667,3.68205,3.7867,3.57849,2.62135,3.21544,2.81312
ENSG00000229473,RGS17P1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.56675,0.210578,-0.448313,-0.911802,-4.29865,-1.7746
ENSG00000225806,RP1-309F20.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.186673,-1.22886,-1.50073,0.0245276,-4.29865,-1.34899
ENSG00000131781,FMO5,3.63915,3.43971,3.48074,3.91698,3.9087,2.7181,2.88576,2.78126,2.78564,2.04055,2.76282
ENSG00000236682,AC068282.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.55734,-2.72443,-1.41998,-2.7306,-2.82304,-1.34858
ENSG00000242522,KLHL6-AS1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,0.0321088,0.352119,0.596582,-0.330292,-4.29865,0.253832
ENSG00000188295,ZNF669,0.976087,1.24317,1.26748,1.06983,0.581641,1.09124,1.16001,1.05759,0.603208,0.518316,1.08827
ENSG00000250011,HMGB1P3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-4.6166,0.131081,1.25201,-4.74855
ENSG00000255833;ENSG00000251380,TIFAB;DCANP1,0.49607414,0.49607414,0.49607414,0.573008,0.818403,1.43211,1.53637,1.74126,1.54824,1.04409,1.43948
ENSG00000220412,RP11-95M15.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.8679,-4.7148,-4.6166,-4.72034,-4.29865,-4.74855
ENSG00000259001,RPPH1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-4.6166,-4.72034,-4.29865,-4.74855
ENSG00000141437,SLC25A52,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.775697,-2.71527,-1.93129,-1.07102,-4.29865,-0.831902
ENSG00000227533,SLC2A1-AS1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.58066,-1.84349,-1.40939,-2.63475,-2.85329,-2.2988
ENSG00000198208,RPS6KL1,1.37049,1.29245,1.35018,1.80329,1.98176,2.00961,1.77654,1.91787,1.26402,1.942,0.970281
ENSG00000236969,GGT8P,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-0.162853,-1.50918,-4.72034,-4.29865,-0.544024
ENSG00000270164,LINC01480,0.49607414,0.49607414,0.49607414,0.466444,-0.0444315,0.0310768,0.71718,0.89445,-0.474906,0.987068,-0.100669
ENSG00000142794,NBPF3,1.47544,1.74131,1.77401,1.35073,1.50187,1.57299,1.69027,1.46982,1.25051,0.666369,0.963281
ENSG00000171368,TPPP,0.49607414,0.49607414,0.49607414,0.836516,0.765068,-0.62126,-0.0491544,0.0233165,0.392712,-0.300516,0.619095
ENSG00000269516,CYP4F23P,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.77185,-4.7148,-4.6166,-4.72034,-4.29865,-4.74855
ENSG00000103381,CPPED1,3.30761,3.13502,3.14253,3.471,3.54796,3.46266,3.33445,3.48405,3.24585,3.36969,3.27438
ENSG00000227972,THAP12P3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.47755,-2.56554,-1.83651,-1.8779,-2.64515,-2.24777
ENSG00000257365,FNTB,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,0.476544,-0.864449,0.0908359,0.112498,-3.10656,-2.84071
ENSG00000280160,RP11-196G11.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-3.04928,-2.52648,-3.09884,-2.55302,-4.29865,-2.22127
ENSG00000279199,RP11-749I16.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-4.6166,-3.17503,-1.97094,-3.24811
ENSG00000143067,ZNF697,2.05425,2.12276,2.02749,1.39148,1.43154,1.87837,1.88753,1.9064,1.48314,0.760524,1.14682
ENSG00000283078,RP11-11M20.4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.14206,-2.24124,-1.42617,-2.90405,-1.64318,-1.04991
ENSG00000196208,GREB1,0.49607414,0.49607414,0.49607414,0.773619,0.75249,0.684765,0.549833,0.536968,-0.0158929,-0.933222,-0.294195
ENSG00000223953,C1QTNF5,2.62639,2.56825,2.60641,1.89673,1.91401,2.39811,2.71502,2.82818,0.974053,1.42068,0.913515
ENSG00000120057,SFRP5,0.49607414,0.49607414,0.49607414,1.16437,0.0992178,-0.310514,0.227628,-0.77838,-2.99163,-1.07477,-1.73475
ENSG00000225039,LINC01058,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.27993,-4.7148,-4.6166,-4.72034,-4.29865,-0.700484
ENSG00000196154,S100A4,5.96157,5.92807,5.9778,6.57464,6.68585,6.14805,6.18417,6.32714,2.68133,3.69555,2.81428
ENSG00000282416,LLNLF-173C4.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-0.854562,-0.138166,-0.0890335,-4.29865,-4.74855
ENSG00000237927,RP3-393E18.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.3547,-1.22484,-3.00873,-3.06241,-4.29865,-2.53049
ENSG00000111801,BTN3A3,2.86231,3.06203,3.03599,2.717,2.61677,2.94433,2.94738,2.91676,3.62884,2.63617,3.63258
ENSG00000197180,CH17-340M24.3,1.56298,1.38733,2.00354,2.36135,2.69892,2.48485,2.46748,2.32554,1.38177,3.08922,1.60135
ENSG00000225423,TNPO1P1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.46886,-2.52783,-1.76425,-2.54083,0.151613,-4.74855
ENSG00000179967,PPP1R14BP3,1.46072,1.69017,1.52213,0.186248,1.45444,1.81965,1.72377,1.43853,1.37789,1.96611,0.644247
ENSG00000170417,TMEM182,0.542387,0.90045,0.563174,0.0329215,0.393822,1.24113,0.666599,0.809238,1.51649,1.1331,1.29159
ENSG00000177990,DPY19L2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.24011,0.032392,-0.262282,-0.792692,0.0119745,-0.852664
ENSG00000108309,RUNDC3A,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.48088,-3.68178,-2.09825,-1.9728,-4.29865,-2.24803
ENSG00000186814,ZSCAN30,1.68506,1.80647,2.02805,1.54829,1.53359,1.62854,1.61763,1.54895,1.9191,-2.9389,1.73731
ENSG00000271646,RP11-326I11.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.453217,-0.621677,-0.363405,-0.169257,-0.484506,-0.255689
ENSG00000241990,PRR34-AS1,2.13783,1.86099,1.81434,2.08071,2.44305,2.00574,2.2614,2.2847,2.83212,3.23775,2.66774
ENSG00000151693,ASAP2,2.01302,2.05835,2.07305,1.42832,1.45041,1.76687,1.65101,1.72729,1.30236,0.461379,1.20907
ENSG00000125780,TGM3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.22385,-1.51666,-1.96232,-2.32401,-2.7709,-2.76106
ENSG00000260018,RP11-505K9.1,0.689519,1.17233,0.815716,0.789009,-0.029326,1.10096,0.912798,1.17937,1.59423,0.866036,1.1527
ENSG00000188488,SERPINA5,5.16786,5.06866,5.01443,5.52644,5.51974,4.53734,4.60734,4.39052,4.68659,4.4679,4.74951
ENSG00000162510,MATN1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-0.78658,-1.01167,-3.02748,-0.645485
ENSG00000266907,AC006116.22,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.73793,-1.87617,-2.05402,-4.72034,-4.29865,-1.93651
ENSG00000182687,GALR2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.94322,-4.7148,-1.94963,-1.32528,-0.198275,-0.855161
ENSG00000233668,RP11-571F15.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.120317,-1.16987,-0.106117,-0.166805,1.62583,0.682819
ENSG00000196684,HSH2D,0.49607414,0.49607414,0.49607414,0.00597371,-0.315011,0.19298,-0.5492,-0.0841314,-0.156955,-0.325001,-0.493019
ENSG00000224358,RP11-466F5.8,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-3.02708,-2.5289,-3.05945,-3.13087,-4.29865,-2.19874
ENSG00000188277,C15orf62,0.49607414,0.49607414,0.49607414,0.570998,0.440672,1.17066,0.603453,0.890721,-0.93519,-2.03889,-1.59533
ENSG00000230325,RP11-385F5.4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.46927,-0.327561,-1.43564,-1.48363,0.210473,-0.43445
ENSG00000234155,RP11-30P6.6,0.49607414,0.49607414,0.49607414,0.964371,0.906121,0.391135,0.176799,0.374068,-0.397095,0.140066,-0.221138
ENSG00000239884,RN7SL608P,0.49607414,0.49607414,0.49607414,-0.505851,-0.394753,-0.448368,-0.557416,1.32391,0.637306,1.52098,0.606059
ENSG00000251691,RP11-618I10.4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-4.6166,-4.72034,-4.29865,-4.74855
ENSG00000164877,MICALL2,3.77544,3.94701,3.93474,3.61508,3.5794,3.70155,3.85501,3.9207,3.23559,3.88421,3.22559
ENSG00000063587,ZNF275,2.0753,2.18129,2.20777,1.74116,1.67113,1.50784,1.68322,1.69361,1.71516,1.46921,1.52984
ENSG00000228037,RP3-395M20.9,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.76451,-1.88137,-0.287002,-1.07296,-0.124435,-0.79884
ENSG00000258427,RBM8B,0.49607414,0.49607414,0.49607414,0.659041,0.397705,-0.0432528,0.906213,1.00014,-0.113481,1.4715,1.31911
ENSG00000280202,RP5-1180D12.1,0.49607414,0.49607414,0.49607414,0.0528498,0.321037,-0.471546,-0.0367313,-0.491043,-0.662477,-4.29865,-0.563449
ENSG00000179242,CDH4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-3.00811,-2.49013,-4.6166,-2.7878,-4.29865,-3.37717
ENSG00000187792,ZNF70,0.49607414,0.49607414,0.49607414,0.20107,0.100105,0.0665774,0.327542,0.241669,1.06574,0.351033,0.622249
ENSG00000273345,CTD-2410N18.4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.571041,-1.41284,-0.951595,-0.497103,-0.371231,-1.82607
ENSG00000197323,TRIM33,2.40589,2.60868,2.61474,2.40566,2.43345,2.48041,2.40359,2.38809,2.50161,3.11784,2.25744
ENSG00000029559,IBSP,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-2.09431,-4.72034,-4.29865,-4.74855
ENSG00000166833,NAV2,2.7141,2.73082,2.73091,2.16313,1.99283,2.75412,2.54639,2.51938,3.0079,1.93235,2.54727
ENSG00000260944,FOXC2-AS1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-0.657106,-4.72034,-0.218795,-4.74855
ENSG00000226564,FTH1P20,4.14067,4.1224,4.18775,4.77558,4.83475,4.90918,4.69501,4.8283,4.83312,5.31191,5.14535
ENSG00000121417,ZNF211,1.65348,1.87518,1.8856,1.36078,1.63175,1.62689,1.77987,1.6737,1.26259,0.599747,1.09359
ENSG00000128311,TST,5.46921,5.25574,5.30922,5.62845,5.68314,5.1426,5.14145,5.14132,4.77063,5.5558,4.91826
ENSG00000231234,SKP1P1,1.36218,0.956621,1.30162,1.40356,1.90842,0.468969,1.18512,1.35774,2.29392,2.59033,1.73758
ENSG00000151835,SACS,0.845986,0.99496,1.00908,0.613607,0.402953,1.19605,0.705184,0.565839,0.103391,0.923749,0.0651445
ENSG00000027644,INSRR,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-3.65874,-4.7148,-3.6452,-3.26006,-4.29865,-4.74855
ENSG00000185989,RASA3,2.73039,2.79499,2.82723,2.26543,2.16818,2.58605,2.7161,2.71689,1.27295,0.572277,1.20014
ENSG00000162390,ACOT11,1.32724,1.33057,1.20998,1.77391,1.97028,1.52266,1.57084,1.65122,-0.475031,-0.108056,-0.335767
ENSG00000234648,AL162151.3,4.50227,4.64403,4.59909,4.22886,3.9385,4.49511,4.24026,4.63562,4.84347,1.16334,4.46942
ENSG00000231341,VDAC1P6,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.971489,-1.55938,-2.005,-1.11857,-4.29865,-3.30123
ENSG00000244582,RPL21P120,0.649024,1.50711,1.12131,1.23,0.666429,1.46543,1.09095,1.04331,1.75191,2.0364,1.09569
ENSG00000221916,C19orf73,0.49607414,0.49607414,0.49607414,0.654306,0.313345,-0.850216,0.317049,0.302048,1.03033,2.21164,0.699555
ENSG00000278709,NKILA,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,0.161419,-0.0909488,-0.819346,-2.30166,-4.29865,-1.31474
ENSG00000058668,ATP2B4,2.83696,3.01748,2.97497,2.57806,2.59506,2.56084,2.70424,2.65835,1.44294,0.98647,1.65536
ENSG00000277383,CTD-3001H11.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-0.610011,-0.174705,-1.72913,-4.29865,-1.85227
ENSG00000230234,RP1-276N6.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,0.136956,-0.248323,-4.6166,-1.41172,-0.101447,-1.50299
ENSG00000087494,PTHLH,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,2.33933,2.05463,1.74384,0.138147,0.384507,0.613971
ENSG00000269889,RP11-816J6.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.12685,-2.22478,-2.11083,-2.22419,-4.29865,-1.13947
ENSG00000121089,NACA3P,0.813434,0.686707,1.18039,0.312062,0.364438,1.32997,1.14472,0.957818,0.391523,1.84163,1.63765
ENSG00000257298,RP3-405J10.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.74747,-2.84339,-2.75487,-4.72034,-4.29865,-3.27267
ENSG00000258824,CTD-2555O16.2,0.49607414,0.49607414,0.49607414,0.443013,0.14438,-0.391066,-0.481344,-0.118492,-0.480873,-0.387427,-0.59725
ENSG00000179152,TCAIM,2.96772,2.79463,2.89703,3.29704,3.2643,3.05127,3.01781,2.96563,3.26347,3.30423,3.26118
ENSG00000197093,GAL3ST4,1.64393,1.74217,1.65882,1.20626,1.00172,2.09186,2.15678,2.23396,-0.190862,-1.31237,0.323756
ENSG00000281903,AF127936.7,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-3.35818,-1.72963,-2.56399,-0.274188,-1.24203,-4.74855
ENSG00000145362,ANK2,1.21471,1.27969,1.15223,0.351958,0.678692,0.667487,0.621059,0.612963,1.44628,0.730779,1.24313
ENSG00000138448,ITGAV,4.75441,4.86293,4.76115,4.20834,4.14476,5.01033,4.91645,4.86004,3.52412,2.69941,3.27762
ENSG00000271390,RP11-89C3.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.255348,-0.842232,-1.44671,-4.72034,-4.29865,-1.61571
ENSG00000280047,CTC-463A16.1,0.49607414,0.49607414,0.49607414,-0.105947,-0.440467,-0.6963,-0.805281,-0.414422,-0.30936,0.447165,-0.248796
ENSG00000188064,WNT7B,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.37648,-1.26564,-1.70534,-3.62138,-3.0454,-1.58904
ENSG00000260174,CTD-2022H16.3,0.49607414,0.49607414,0.49607414,0.619816,0.202919,-1.10886,0.0750255,0.941985,0.46518,-4.29865,-0.569823
ENSG00000175602,CCDC85B,3.62732,3.57,3.52189,2.89607,2.89793,3.24727,3.32812,3.41238,2.15526,2.90496,2.41587
ENSG00000100342,APOL1,4.803,4.98487,4.80163,4.35673,4.28076,4.50048,4.50695,4.37583,4.45269,4.40449,4.40722
ENSG00000239392,RP11-537H15.4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.66824,-2.1689,-2.07065,-1.48393,-2.24219,-4.74855
ENSG00000239282,GATSL3,1.60245,1.18965,1.04777,1.41459,1.38242,0.827445,0.716727,1.25479,1.30624,0.675486,0.930056
ENSG00000242814,RP11-436H11.1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,0.609406,-0.429896,0.605147,0.314614,1.40875,-0.516331
ENSG00000230074,RP11-195F19.9,0.49607414,0.49607414,0.49607414,-0.394848,0.662338,-1.84513,-1.19585,-4.6166,0.745959,-1.3709,0.153889
ENSG00000257176,RP11-996F15.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.03108,-0.859789,-1.06202,-0.56503,-2.64819,-0.163307
ENSG00000225345,SNX18P3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.80941,-0.591598,-0.809621,-0.80726,-1.7343,-0.990074
ENSG00000196616,ADH1B,6.83738,6.74288,6.7486,7.25008,7.28645,5.64022,6.01393,5.79135,6.91636,6.40656,6.91539
ENSG00000180447,GAS1,0.683467,0.833172,1.66853,0.86922,0.988257,0.707443,0.838897,0.667672,0.0275821,-0.449385,0.0405019
ENSG00000269887,RP11-477H21.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-4.6166,-2.02014,0.242384,-0.95262
ENSG00000169248,CXCL11,0.49607414,0.49607414,0.49607414,0.387801,0.216987,0.703566,-0.318834,0.180405,-0.799961,-4.29865,-0.884318
ENSG00000107984,DKK1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-3.01988,-1.67864,-0.63757,-2.52309,-4.29865,-3.04396
ENSG00000174370,C11orf45,0.997054,1.159,1.19932,0.728913,0.818882,1.31611,1.14437,1.27702,1.21098,1.71979,0.969894
ENSG00000105290,APLP1,1.17741,0.96208,1.14935,0.597093,-0.0261622,0.87274,0.755143,0.390643,0.266018,1.43856,0.599935
ENSG00000217060,RP11-30P6.1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.81795,-2.22483,-4.6166,-2.87559,-4.29865,-2.92506
ENSG00000150893,FREM2,0.49607414,0.49607414,0.49607414,-0.260227,0.15934,-1.0809,-1.40777,-1.62615,-1.43819,-1.98687,-1.95777
ENSG00000270571,RP11-355F16.1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-2.57988,-3.3951,-3.50113,-4.29865,-2.63609
ENSG00000163536,SERPINI1,1.926,1.80964,1.46477,0.934354,0.70556,1.39765,1.10877,1.04454,1.77867,2.65297,1.64349
ENSG00000235269,AL162759.1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.531578,-0.346432,-0.0345472,-4.72034,-4.29865,-4.74855
ENSG00000104808,DHDH,1.47346,1.00193,0.866204,1.33435,1.03897,2.20372,2.12797,2.12952,1.17875,2.41365,1.5315
ENSG00000211677,IGLC2,2.8666,2.36426,3.55067,3.8883,3.64729,0.390675,4.61624,2.28091,3.08236,4.0135,3.42415
ENSG00000101160,CTSZ,7.25474,7.25711,7.27007,7.8903,7.87661,7.72997,7.65109,7.7413,6.44218,6.44076,6.52979
ENSG00000165983,PTER,2.31853,2.1944,1.97823,2.42529,2.42422,2.18842,2.36947,2.18688,2.25316,1.88977,1.9297
ENSG00000166265,CYYR1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.680579,0.14747,0.154163,-2.45971,-1.60417,-1.55152
ENSG00000228878,SEPT7-AS1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.23066,-0.864174,-0.88989,-0.688349,0.121719,-0.135098
ENSG00000150687,PRSS23,3.51773,3.35331,3.39995,2.60297,2.69403,3.61713,3.46266,3.4708,2.76934,1.88767,2.696
ENSG00000160654,CD3G,0.59555,0.61551,0.663442,1.40968,1.17649,-0.0177912,0.131834,0.808692,-0.212311,-0.681104,-0.489316
ENSG00000232117,LINC00384,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-4.6166,-3.16371,-4.29865,-4.74855
ENSG00000234353,AP000347.4,0.49607414,0.49607414,0.49607414,1.16554,0.797632,0.678467,0.939732,0.718528,1.41833,2.05089,1.3309
ENSG00000162723,SLAMF9,1.41846,0.859496,1.14404,1.16021,1.68685,0.920571,0.971166,0.575465,1.85029,2.93863,2.05923
ENSG00000276600,RAB7B,3.2295,3.20886,3.15425,3.75801,3.77835,3.4191,3.56621,3.60642,0.518638,0.244669,0.993584
ENSG00000237748,UQCRBP1,0.49607414,0.49607414,0.49607414,1.12931,1.31504,1.29262,0.632129,0.449012,-0.877476,1.75258,0.542106
ENSG00000273174,RP11-434H6.6,0.49607414,0.49607414,0.49607414,-0.465741,0.0938904,0.274154,0.689576,0.982355,0.81547,2.41426,0.114762
ENSG00000253357,CTB-78F1.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-1.42747,-4.6166,-0.244356,-4.29865,-1.55332
ENSG00000150768,DLAT,2.83151,2.81324,2.92147,3.5283,3.52788,3.34337,3.35437,3.27352,3.06826,2.42526,3.00386
ENSG00000278558,TMEM191B,0.49607414,0.49607414,0.49607414,0.400863,1.5324,1.19906,1.12767,1.27952,-0.141452,1.0301,0.843659
ENSG00000182809,CRIP2,3.9974,3.8977,3.88677,3.31757,3.05554,3.43118,3.56268,3.52208,2.45913,3.80714,2.93461
ENSG00000227117,HORMAD2-AS1,0.49607414,0.49607414,0.49607414,1.48265,0.872764,0.347471,0.171344,0.545735,0.499592,1.42746,-0.245161
ENSG00000198785,GRIN3A,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.78601,-1.76626,-2.12453,-2.86056,-2.10958,-4.74855
ENSG00000258695,RP3-414A15.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-0.412477,-4.6166,-1.57241,-1.04394,-0.515629
ENSG00000242861,RP11-285F7.2,0.49607414,0.49607414,0.49607414,0.843036,0.9165,0.672422,0.568377,0.665735,-4.72034,-0.424648,-1.037
ENSG00000135842,FAM129A,2.31531,2.35765,2.30321,1.70832,1.75797,1.59219,1.6662,1.53768,4.18399,3.63816,4.04406
ENSG00000271980,CTD-2256P15.4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.58531,-3.264,-4.6166,-2.03211,-0.720388,-2.34384
ENSG00000171044,XKR6,0.49607414,0.49607414,0.49607414,-0.422266,-0.00280605,-0.512514,-0.165396,-0.0621842,-0.77299,-0.440059,-1.12146
ENSG00000266910,CTC-448F2.6,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.51585,-1.31952,0.183893,-0.363873,0.189462,-0.678227
ENSG00000223546,LINC00630,0.49607414,0.49607414,0.49607414,-0.23188,0.63162,0.52514,0.22519,-0.317803,0.0623337,-0.830194,0.333009
ENSG00000169220,RGS14,3.77528,3.57461,3.60523,4.19158,3.94163,3.3403,3.52148,3.36105,3.66902,3.27521,3.67759
ENSG00000226790,HNRNPA3P1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.790943,-1.51487,-0.494136,-0.980798,-4.29865,-0.62475
ENSG00000008382,MPND,3.34773,3.33948,3.3029,3.96099,3.91511,4.02564,3.87188,4.02811,3.20562,3.87903,3.3376
ENSG00000119699,TGFB3,2.86877,2.89034,3.0218,2.36275,2.40319,3.14859,3.2952,3.25326,1.9322,1.36937,1.89954
ENSG00000283341,RP11-472I20.4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-4.7148,-1.605,-2.29644,-4.29865,-2.90207
ENSG00000231256,C17orf105,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-2.64189,-4.6166,-3.00232,-4.29865,-2.72529
ENSG00000143878,RHOB,5.19692,5.08804,4.99558,5.47203,5.42356,5.75787,5.68362,5.70684,5.75867,5.14531,5.78107
ENSG00000247199,RP11-373N22.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-3.09975,-2.33294,-4.72034,-1.18938,-2.53254
ENSG00000262481,TMEM256-PLSCR3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.716238,-3.38329,0.182417,-0.723229,-3.14517,0.404032
ENSG00000266490,CTD-2349P21.9,0.49607414,0.49607414,0.49607414,0.140046,-0.560138,-1.31882,-0.222075,0.891919,-4.72034,1.19882,-0.317225
