gene_id,symbol,baseline_1,baseline_2,baseline_3,DE.BSA.DMSO.day5_2,DE.BSA.DMSO.day5_3,DE.FFA.LPS.day5_1,DE.FFA.LPS.day5_2,DE.FFA.LPS.day5_3,DE.TMC.day5_1,DE.TMC.day5_3
ENSG00000114786,ABHD14A-ACY1,0.49607414,0.49607414,0.49607414,1.41934,1.96402,1.44259,0.915077,2.08545,-0.0824997,2.25913
ENSG00000134871,COL4A2,5.38906,5.52696,5.5111099999999995,4.7181,4.57616,5.2359800000000005,5.40916,5.5391,4.049519999999999,4.19278
ENSG00000214269,LGMNP1,1.09035,0.563133,0.888832,1.5376299999999998,1.2067700000000001,1.17419,0.659746,0.9746100000000001,-1.59161,-0.557625
ENSG00000234147,RP3-460G2.2,0.49607414,0.49607414,0.49607414,0.5978760000000001,1.3363399999999999,1.0229700000000002,1.38424,1.22051,0.351149,-0.00062489
ENSG00000138615,CILP,0.49607414,0.49607414,0.49607414,1.05979,0.733671,1.2446700000000002,1.6885400000000002,1.83143,0.354995,-0.9888889999999999
ENSG00000108175,ZMIZ1,3.39215,3.61225,3.67791,3.2524,3.25469,3.75694,3.8280199999999995,3.9584099999999998,2.63817,2.5878900000000002
ENSG00000135749,PCNX2,1.8462900000000002,1.70835,1.91782,0.552442,0.887433,0.8398389999999999,1.1078299999999999,1.14297,2.17162,1.9985099999999998
ENSG00000185664,PMEL,0.745347,0.945896,1.3255299999999999,0.6548689999999999,0.368829,0.780886,0.354964,0.9502940000000001,0.609803,0.889864
ENSG00000228477,RP3-342P20.2,0.49607414,0.49607414,0.49607414,1.12758,0.558349,0.197479,0.9287280000000001,0.202629,0.771226,-0.43076000000000003
ENSG00000196218,RYR1,0.49607414,0.49607414,0.49607414,1.27395,1.4184299999999999,1.19533,0.9347139999999999,1.33717,0.347563,1.00724
ENSG00000206195,DUXAP8,2.57464,2.47313,2.44919,1.3171700000000002,1.3066,1.69648,2.1057099999999997,1.9695900000000002,1.5082200000000001,1.2229999999999999
ENSG00000273221,RP5-1180E21.5,0.49607414,0.49607414,0.49607414,0.466282,0.873833,0.772349,0.91471,0.224985,0.294358,0.8248719999999999
ENSG00000167641,PPP1R14A,4.38934,4.19039,4.1268,3.10111,2.88259,3.5142900000000004,3.65752,3.79293,2.2697700000000003,2.12463
ENSG00000137960,GIPC2,0.845935,0.49820299999999995,0.545478,1.2242,0.9267209999999999,0.542593,0.5212760000000001,0.08209780000000001,0.810956,0.690405
ENSG00000249096,RP11-290F5.1,1.66785,1.8070700000000002,1.34051,2.47274,2.6108700000000002,1.00576,1.47926,0.877022,0.686295,0.897243
ENSG00000130300,PLVAP,3.06122,3.24874,3.27774,2.70855,2.36406,3.15455,3.63731,3.3747199999999995,-0.378275,0.185534
ENSG00000250056,LINC01018,2.3438,2.14414,2.18224,2.947,2.83909,1.2551700000000001,1.63405,1.4053799999999999,2.48861,2.60183
ENSG00000134874,DZIP1,2.13988,2.1627,2.3369299999999997,1.2307299999999999,1.41415,1.74387,1.93196,1.87736,0.932234,0.7827810000000001
ENSG00000198832,SELM,4.73456,4.75603,4.71361,3.6939300000000004,3.7233400000000003,4.67743,4.7099,4.5267800000000005,4.98798,5.09353
ENSG00000160606,TLCD1,1.97223,1.71347,1.79872,2.50972,2.30943,1.8650200000000001,1.8534599999999999,1.9223700000000001,2.23957,2.33206
ENSG00000270550,IGHV3-30,0.49607414,0.49607414,0.49607414,3.10558,1.31226,-4.61901,2.7940099999999997,1.4809299999999999,-2.23726,-4.74855
ENSG00000152377,SPOCK1,3.69653,3.84396,3.84376,3.00465,3.0517,3.5489699999999997,3.69834,3.79998,2.20474,2.1025400000000003
ENSG00000139428,MMAB,3.22515,3.1629099999999997,3.25792,4.27086,4.06115,3.32447,3.4519800000000003,3.31848,3.4855300000000002,3.5692
ENSG00000266010,GATA6-AS1,1.0598299999999998,0.8317620000000001,0.539759,1.55082,1.19431,0.568919,0.182166,-0.0453811,1.29211,1.29282
ENSG00000148926,ADM,3.46185,3.62295,3.5028300000000003,2.53829,2.75366,3.3504300000000002,2.93847,3.04712,2.94065,2.8208900000000003
ENSG00000257181,RP11-611O2.5,0.49607414,0.49607414,0.49607414,0.661196,1.1507399999999999,-0.172184,0.32988,0.318531,-2.13645,-2.23143
ENSG00000159216,RUNX1,3.0352799999999998,3.31431,3.1568,2.64202,2.4407799999999997,3.41868,3.42705,3.6235699999999995,2.22775,2.2781599999999997
ENSG00000227586,RP11-162A23.5,0.49607414,0.49607414,0.49607414,1.23746,0.539841,0.718461,-4.7148,-0.719276,0.367737,0.729297
ENSG00000176641,RNF152,2.0069999999999997,2.0909400000000002,2.12779,1.00071,1.3779299999999999,1.4062,1.90483,1.33655,1.9519900000000001,1.84612
ENSG00000224511,LINC00365,0.49607414,0.49607414,0.49607414,0.831385,0.15702,-2.59291,-1.3645399999999999,-1.12232,0.400919,0.171354
ENSG00000169174,PCSK9,2.60735,2.5045900000000003,2.68539,3.6495300000000004,3.62218,2.63642,2.78229,2.73894,2.68595,2.58106
ENSG00000169299,PGM2,2.96381,2.79149,2.94263,3.7591300000000003,3.6892300000000002,3.1533,2.92502,3.25267,2.96762,2.74785
ENSG00000164039,BDH2,4.1500900000000005,3.8962,3.93318,4.23631,4.32123,3.84816,3.80876,3.83661,2.84977,3.0394799999999997
ENSG00000249201,CTD-3080P12.3,0.49607414,0.49607414,0.49607414,0.101643,0.424048,0.161184,-0.0633295,-0.324236,0.772083,0.72787
ENSG00000226287,TMEM191A,2.3563400000000003,2.2177700000000002,2.1823599999999996,2.9088,2.85265,2.62913,2.2052400000000003,2.49648,1.63196,1.7827099999999998
ENSG00000225210,DUXAP9,2.96237,2.82044,2.81743,1.64267,1.6780599999999999,2.24432,2.49571,2.2860099999999997,1.56245,1.12663
ENSG00000204923,FBXO48,0.49607414,0.49607414,0.49607414,0.22370900000000002,0.19001600000000002,-0.48014700000000005,-0.699505,-0.695701,0.210823,-0.06415169999999999
ENSG00000268903,RP11-34P13.15,1.89861,1.10588,1.6173799999999998,1.80613,1.9912299999999998,1.26128,1.36489,1.36709,1.49536,1.11829
ENSG00000116132,PRRX1,2.76864,2.9012700000000002,2.8431900000000003,2.12328,1.9605599999999999,2.28744,2.41161,2.49999,2.40659,2.3742799999999997
ENSG00000113721,PDGFRB,5.918080000000001,6.03866,6.04499,5.190180000000001,5.19696,5.56,5.844119999999999,5.79948,4.65929,4.90078
ENSG00000158234,FAIM,2.8473,2.60331,2.79331,3.38141,3.4906300000000003,3.52305,3.16014,3.2206200000000003,2.98068,3.00046
ENSG00000095932,SMIM24,2.8919,2.83839,2.6364099999999997,3.5903199999999997,3.4468,2.6604,2.90037,2.7489,2.39263,2.58839
ENSG00000079459,FDFT1,4.22837,4.21443,4.37745,5.3775699999999995,5.33323,4.63992,4.6957,4.765219999999999,4.31385,4.49213
ENSG00000238035,AC138035.2,1.18405,1.27683,1.24056,0.156522,0.540502,0.505045,0.33684400000000003,0.861592,1.3684399999999999,0.5979359999999999
ENSG00000105655,ISYNA1,3.3424199999999997,3.58943,3.4717800000000003,2.85682,2.71811,2.92309,2.96276,3.30309,1.9858099999999999,2.0455200000000002
ENSG00000160593,JAML,2.66276,2.49975,2.8254,3.64934,3.7075099999999996,3.5239300000000005,3.3944,3.59703,3.4336900000000004,3.44581
ENSG00000186174,BCL9L,3.43652,3.6671099999999996,3.61461,2.96258,3.0325900000000003,3.4567699999999997,3.4883300000000004,3.40484,2.51051,2.5891900000000003
ENSG00000164935,DCSTAMP,3.80729,3.63113,3.9453099999999997,4.71581,4.81304,4.9553199999999995,4.78342,4.88689,2.80952,2.93528
ENSG00000253616,RP11-875O11.3,0.49607414,0.49607414,0.49607414,0.6929029999999999,0.9786809999999999,0.202735,-1.37236,-0.5457810000000001,-4.72034,-0.8277450000000001
ENSG00000107281,NPDC1,3.02772,3.05022,3.0262599999999997,2.09057,2.04466,2.48086,2.48946,2.67191,2.7027900000000002,2.71844
ENSG00000272688,RP13-270P17.3,1.53304,1.02692,0.7263689999999999,1.49765,1.12917,1.62724,1.45516,1.29627,1.99197,2.16252
ENSG00000278177,RP11-632L2.2,0.49607414,0.49607414,0.49607414,0.0862097,1.03025,-0.0496461,0.16736099999999998,0.740482,1.3594,1.37716
ENSG00000140450,ARRDC4,3.1029299999999997,3.00944,3.0643,3.9144,3.89311,3.5192900000000003,3.5455,3.4759800000000003,3.7689199999999996,3.76514
ENSG00000198467,TPM2,5.25407,5.268330000000001,5.23833,4.20176,4.32892,4.88428,4.94911,5.11766,3.1860000000000004,3.22519
ENSG00000101057,MYBL2,1.17516,1.34475,1.30936,0.34299,0.6780970000000001,0.5642739999999999,-0.284436,0.462109,-3.26766,-1.88867
ENSG00000228775,WEE2-AS1,0.49607414,0.49607414,0.49607414,0.9837870000000001,0.651705,0.710885,0.889724,-0.33158200000000004,1.40636,1.30216
ENSG00000137801,THBS1,3.91305,3.7896400000000003,3.7866199999999997,2.6905799999999997,2.7258299999999998,4.59755,4.5067,4.516030000000001,1.8053,1.6689
ENSG00000133048,CHI3L1,6.45761,6.66138,6.570460000000001,7.64427,7.778860000000001,6.62327,6.85455,6.99671,5.7586900000000005,6.05207
ENSG00000156804,FBXO32,3.23468,3.2583599999999997,3.39785,2.21307,2.57793,3.34292,3.4759300000000004,3.59706,2.6362200000000002,2.54798
ENSG00000128262,POM121L9P,1.13535,1.19221,0.984527,0.00295233,0.0461131,0.19605699999999998,0.601453,0.88776,-0.111187,-0.16081900000000002
ENSG00000108797,CNTNAP1,1.9264599999999998,2.07726,2.0752,1.25712,1.30691,1.12445,1.50474,1.5257399999999999,1.4248,1.58467
ENSG00000102935,ZNF423,0.596749,0.857059,1.0192,0.534596,0.622401,0.562847,0.757045,0.665447,-0.257042,-0.0786932
ENSG00000184844,CYCSP45,0.49607414,0.49607414,0.49607414,0.53359,0.128352,1.07905,0.755884,0.115675,0.511677,-0.83934
ENSG00000237991,RPL35P1,2.02851,2.7017700000000002,2.40637,1.9936599999999998,2.20723,2.28439,1.9423599999999999,2.42489,2.4438299999999997,2.5390099999999998
ENSG00000182667,NTM,1.1484,0.587929,0.56458,0.9314469999999999,1.18327,1.28807,1.14898,1.31255,0.644293,0.328918
ENSG00000163328,GPR155,1.43426,1.0424,1.30424,1.8559,1.8320599999999998,1.8106,1.3175299999999999,1.32111,1.77118,1.57905
ENSG00000182492,BGN,6.09855,6.29781,6.29357,5.64911,5.6437,6.35389,6.455,6.635489999999999,4.77635,5.17368
ENSG00000255198,SNHG9,2.87479,2.9388,3.09531,2.31988,1.9689299999999998,2.35685,2.2046099999999997,2.44938,2.8656,2.23157
ENSG00000202058,RN7SKP80,2.35926,2.8540400000000004,2.5922400000000003,2.07838,2.29595,0.31772100000000003,1.92137,2.02601,0.7304930000000001,1.72655
ENSG00000140749,IGSF6,3.3809,3.37394,3.4452199999999995,4.33071,4.4019,2.90238,3.22851,3.2101900000000003,1.2354399999999999,1.7722799999999999
ENSG00000123009,NME2P1,1.30084,0.527126,0.869677,1.14907,1.31115,1.3888,1.2952,0.920373,0.8855139999999999,1.37319
ENSG00000074370,ATP2A3,2.47989,2.60229,2.7761400000000003,2.09937,1.89145,2.45474,2.6513299999999997,2.7510000000000003,2.15137,2.03277
ENSG00000072195,SPEG,2.14478,2.17754,2.35928,1.40066,1.4966,1.40127,1.7096099999999999,2.00203,0.665443,0.676096
ENSG00000109610,SOD3,3.47486,3.5535099999999997,3.40135,2.52662,2.53153,2.36258,2.7349799999999997,2.8110000000000004,1.93267,2.2000900000000003
ENSG00000143515,ATP8B2,2.74077,2.88866,2.8917900000000003,1.97459,2.22993,2.37709,2.42821,2.80372,2.24405,2.10663
ENSG00000105697,HAMP,2.8218799999999997,3.15468,3.07421,2.7118900000000004,2.31691,3.73903,3.45738,3.40714,0.821095,1.40507
ENSG00000115825,PRKD3,2.40239,2.71265,2.65102,2.25141,2.36136,2.5329200000000003,2.6076,2.54362,1.93772,1.9383700000000001
ENSG00000127399,LRRC61,3.49502,3.34619,3.17482,3.76674,3.83945,3.06544,3.17475,2.8303,1.95521,2.12454
ENSG00000103485;ENSG00000277669,QPRT;AC009133.22,5.06238,4.97162,4.95528,5.74597,5.737509999999999,5.1794400000000005,5.21849,5.2162,4.5597,4.52355
ENSG00000168026,TTC21A,0.974456,1.37255,1.25968,0.944132,0.6162770000000001,1.39873,1.10799,1.33435,1.60248,1.19525
ENSG00000247092,SNHG10,1.00532,1.41331,1.37117,0.6196189999999999,1.07221,0.24678000000000003,0.787754,0.839572,0.8215399999999999,1.22672
ENSG00000231890,DARS-AS1,0.49607414,0.49607414,0.49607414,0.437775,0.578597,0.219185,0.0635366,-0.8835149999999999,0.878973,0.773593
ENSG00000078114,NEBL,0.49607414,0.49607414,0.49607414,0.6233380000000001,0.51354,0.5115930000000001,0.9613940000000001,0.22861399999999998,2.30363,2.03347
ENSG00000131042,LILRB2,2.13996,2.05872,1.9116799999999998,2.78936,2.72063,1.85405,2.1735700000000002,2.14016,0.988057,1.09381
ENSG00000136828,RALGPS1,1.3766,1.19309,1.43002,2.27927,2.05093,1.24581,1.8388900000000001,1.4734200000000002,0.811327,0.9260780000000001
ENSG00000135678,CPM,4.0538,3.8828,4.04997,4.7652,4.80307,4.514069999999999,4.52884,4.5528699999999995,3.52794,3.61829
ENSG00000181541,MAB21L2,0.49607414,0.49607414,0.49607414,0.360478,0.43899799999999994,0.285699,-0.336758,0.139486,-0.00785043,-0.144047
ENSG00000279700,RP13-554M15.2,0.49607414,0.49607414,0.49607414,0.138986,0.226956,-1.02194,-1.36114,0.201047,-0.5149239999999999,-1.41672
ENSG00000184205,TSPYL2,3.19767,3.21584,3.28465,2.23754,2.43899,2.33431,2.66655,2.54738,4.2719,4.2586699999999995
ENSG00000187952,HS6ST1P1,0.49607414,0.49607414,0.49607414,0.266997,0.591964,-0.0706054,-0.286027,-0.497626,-0.589008,-0.43717799999999996
ENSG00000242687,AC004893.11,0.49607414,0.49607414,0.49607414,0.599855,0.860511,0.370255,-0.0532415,0.261312,0.782728,0.8584799999999999
ENSG00000169604,ANTXR1,2.33553,2.5219400000000003,2.51416,1.8208799999999998,1.8834099999999998,2.6722099999999998,2.78084,2.78609,1.19692,1.32051
ENSG00000163501,IHH,0.49607414,0.49607414,0.49607414,0.921744,1.0760100000000001,0.519297,0.674519,0.388302,0.668233,0.16236199999999998
ENSG00000112304,ACOT13,3.43604,3.2459700000000002,3.2519099999999996,3.8206599999999997,3.90275,3.9030699999999996,3.73759,3.7450300000000003,4.11471,4.07429
ENSG00000164171,ITGA2,1.36937,1.58701,1.43556,0.675513,0.7562989999999999,1.8626900000000002,1.66107,1.5507600000000001,0.384929,0.707561
ENSG00000187193,MT1X,5.53936,5.724080000000001,5.44163,4.69171,4.58181,5.514869999999999,5.82768,5.61678,5.6077699999999995,5.66723
ENSG00000118263,KLF7,1.8705,2.13173,2.40204,1.80919,1.8530200000000001,2.24226,2.47357,2.31637,1.89199,2.0051900000000002
ENSG00000130584,ZBTB46,1.6845700000000001,1.7505700000000002,1.77373,0.727571,1.01945,0.9464110000000001,1.52921,1.57437,0.5786140000000001,0.841615
ENSG00000146409,SLC18B1,2.51395,2.41558,2.7166099999999997,3.56566,3.6109199999999997,3.0442299999999998,2.98528,2.93668,2.30261,2.27058
ENSG00000171798,KNDC1,1.0951899999999999,1.12014,1.3075,0.258189,0.42285,0.0845983,0.432676,0.563945,0.0844499,-0.653953
ENSG00000186792,HYAL3,1.50688,1.7710599999999999,1.57574,2.77873,2.82925,2.1557,2.16113,2.23664,2.25489,2.35948
ENSG00000119630,PGF,3.01967,3.0939200000000002,3.11536,2.3995599999999997,2.04827,2.7101900000000003,3.08834,2.8548,0.471171,0.599121
ENSG00000158517,NCF1,1.81403,1.60559,1.8729799999999999,2.61876,2.7689999999999997,3.43609,3.22696,3.48653,4.03463,4.19068
ENSG00000257698,RP11-620J15.3,1.14293,1.62619,1.24383,0.632882,0.815575,0.9653,1.2768,1.46547,2.3631,2.38247
ENSG00000007516,BAIAP3,1.17707,1.76367,1.7765099999999998,1.5573299999999999,1.19571,0.7010850000000001,0.7370479999999999,0.359596,-0.5367,-0.510126
ENSG00000182752,PAPPA,2.14018,2.20662,2.17461,1.31673,1.28653,1.73747,2.14675,1.9384599999999998,2.2181900000000003,2.19762
ENSG00000135914,HTR2B,0.49607414,0.49607414,0.49607414,0.635146,0.820575,-0.230796,-0.0239862,-0.242182,0.281183,0.705758
ENSG00000036473,OTC,3.3774599999999997,3.12961,3.32332,4.10214,3.96779,3.06054,3.24615,2.9687200000000002,3.66364,3.71596
ENSG00000187720,THSD4,1.29954,0.8415040000000001,1.19587,1.4834,1.70258,0.97529,1.30722,1.00787,1.5424200000000001,1.2640799999999999
ENSG00000143819,EPHX1,5.7579,5.70854,5.85297,6.6737899999999994,6.74783,5.85519,5.94035,5.92771,6.50956,6.70332
ENSG00000106258,CYP3A5,5.81671,5.73917,5.8798699999999995,6.699039999999999,6.755889999999999,5.41628,5.55213,5.3891,5.9543,5.8857099999999996
ENSG00000134256,CD101,0.49607414,0.49607414,0.49607414,0.392561,0.31411999999999995,1.52825,1.01814,1.2082700000000002,-0.598064,-1.43126
ENSG00000133110,POSTN,4.82409,4.9163,4.88319,4.12004,4.0372900000000005,4.827719999999999,5.0595,5.00312,3.00224,3.28632
ENSG00000054938,CHRDL2,2.78775,2.21904,2.2442599999999997,2.57183,2.6126400000000003,2.17738,2.10866,2.2367,3.43736,3.6478099999999998
ENSG00000267796,LIN37,1.43179,2.18518,2.05145,1.77469,1.7982099999999999,1.34837,1.61362,1.4507,1.7945200000000001,1.57867
ENSG00000110237,ARHGEF17,4.15054,3.98009,4.17436,2.99352,3.1493,3.2795300000000003,3.37526,3.53738,2.0087099999999998,2.0442299999999998
ENSG00000172771,EFCAB12,0.49607414,0.49607414,0.49607414,0.325873,0.375475,0.44313500000000006,0.724618,0.47670799999999997,-0.0942059,-0.557146
ENSG00000134668,SPOCD1,2.45169,2.40855,2.4386799999999997,1.1894200000000001,1.6798099999999998,2.8233599999999996,2.5495200000000002,3.03519,0.8628819999999999,1.0947200000000001
ENSG00000261795,RP11-90P13.1,0.49607414,0.49607414,0.49607414,0.813688,0.8970520000000001,0.505404,0.341069,0.395487,-4.72034,-4.74855
ENSG00000142102,ATHL1,3.4884800000000005,3.53714,3.4845800000000002,4.41256,4.5170900000000005,3.56437,3.66965,3.55557,3.64508,3.76071
ENSG00000162878,PKDCC,2.78508,2.84822,2.94957,2.07733,2.10569,1.9148,1.91917,1.79538,1.7599099999999999,1.8730200000000001
ENSG00000131459,GFPT2,2.79987,2.81823,2.81192,1.7801099999999999,1.953,2.5436799999999997,2.55413,2.70739,0.820039,1.206
ENSG00000188460,ACTBP11,0.49607414,0.49607414,0.49607414,0.7135239999999999,0.44244300000000003,0.43106300000000003,0.335546,-0.0154293,-1.43185,-0.18571400000000002
ENSG00000152939,MARVELD2,2.4138900000000003,2.28187,2.30812,3.00215,3.09837,2.36849,2.2004599999999996,2.24035,3.06738,3.02486
ENSG00000237187,NR2F1-AS1,1.61697,1.77473,1.94448,0.583511,1.46119,1.46977,1.00876,1.6921400000000002,0.367745,1.11449
ENSG00000267296,CEBPA-AS1,1.25021,1.11333,0.995706,1.7306599999999999,1.6175700000000002,1.57282,1.28342,1.4824,1.74465,1.8357900000000003
ENSG00000151150,ANK3,0.49607414,0.49607414,0.49607414,0.806579,1.03786,0.9912979999999999,0.985791,0.421336,0.37659699999999996,-0.09226000000000001
ENSG00000103710,RASL12,2.6101900000000002,2.65453,2.71848,1.89957,1.8246799999999999,2.60921,2.78163,2.83331,0.7038369999999999,0.9899379999999999
ENSG00000114251,WNT5A,1.58789,1.7886099999999998,1.5384200000000001,0.861608,0.67812,1.8155299999999999,2.12045,1.9502099999999998,2.6823099999999998,2.3691
ENSG00000146072,TNFRSF21,3.60165,3.68036,3.6783699999999997,2.95336,2.8456799999999998,4.18058,4.16138,4.130809999999999,2.9582,2.96909
ENSG00000164294,GPX8,3.50005,3.3511599999999997,3.4299800000000005,2.45222,2.38822,2.98597,3.11168,3.13009,2.12645,2.35396
ENSG00000185567,AHNAK2,1.38326,1.5197200000000002,1.53231,0.785766,0.838454,2.1912599999999998,2.05118,2.2014099999999996,-0.587284,-0.43859799999999993
ENSG00000113161,HMGCR,3.26503,3.13909,3.1581599999999996,3.9874699999999996,3.87969,2.93167,2.91985,2.90923,2.98687,2.98733
ENSG00000156469,MTERF3,2.35017,2.11223,2.1211,2.3607299999999998,2.3850700000000002,2.3660900000000002,2.31607,2.19428,2.27247,2.3314
ENSG00000149639,SOGA1,1.74292,1.97911,1.9666299999999999,1.44874,1.4220700000000002,1.40852,1.59505,1.6558599999999999,0.8386299999999999,0.8196969999999999
ENSG00000187699,C2orf88,0.49607414,0.49607414,0.49607414,1.08155,1.17387,0.6396310000000001,1.09599,1.03716,0.422191,0.291961
ENSG00000168734,PKIG,4.12655,4.2636400000000005,4.21552,3.50072,3.4742699999999997,3.7547699999999997,3.93203,3.85535,2.86689,3.09288
ENSG00000154678,PDE1C,1.19622,1.3597700000000001,1.1498,0.19263,0.453384,0.204074,0.24346500000000001,0.23290300000000003,0.551791,0.641486
ENSG00000184557,SOCS3,2.4578900000000004,2.99052,2.2328900000000003,1.7801200000000001,1.44623,2.40093,2.25739,2.25888,0.171902,0.357042
ENSG00000175063,UBE2C,1.28511,1.43316,1.4656799999999999,0.6205729999999999,0.6558579999999999,0.699647,0.841793,0.8570639999999999,-1.40418,-0.577758
ENSG00000012817,KDM5D,3.0625400000000003,2.8054900000000003,2.7690900000000003,3.04451,3.1882099999999998,3.0552099999999998,3.0461400000000003,3.2298299999999998,2.8058,2.98949
ENSG00000156096,UGT2B4,6.54219,6.3419,6.33649,6.9139800000000005,6.93687,6.0229,6.072,5.90457,6.25871,6.2477
ENSG00000124225,PMEPA1,2.97153,2.90075,2.98812,2.2798599999999998,1.59609,4.35264,4.14806,4.103219999999999,0.870917,0.871434
ENSG00000090382,LYZ,6.17439,6.06553,6.2588,7.04139,7.13125,7.58161,7.404660000000001,7.63897,6.853260000000001,6.98095
ENSG00000213453,FTH1P3,2.48064,2.4754400000000003,2.35526,3.19413,3.27185,3.15231,2.9666,2.9624599999999996,3.11593,3.39436
ENSG00000157450,RNF111,2.60518,2.36253,2.45165,2.9710400000000003,3.0371900000000003,2.47087,2.40849,2.52704,2.2856400000000003,2.42985
ENSG00000140937,CDH11,3.2412099999999997,3.43537,3.6059300000000003,3.1429099999999996,3.08052,3.6491599999999997,3.7073300000000002,3.98211,1.31676,1.1184
ENSG00000174807,CD248,5.110530000000001,5.17468,5.18101,4.28443,4.35511,4.64013,4.93507,4.99552,3.1697900000000003,3.51654
ENSG00000154736,ADAMTS5,1.02542,1.11721,1.30774,0.472979,0.542543,0.933668,1.22115,0.6966899999999999,-0.450031,-0.621858
ENSG00000128581,IFT22,2.39404,2.44291,2.55459,1.7328,1.6795099999999998,2.30393,2.57441,2.44422,2.25579,2.26753
ENSG00000231013,AC013275.2,1.82539,1.95429,1.71785,0.9686670000000001,0.8317610000000001,2.24265,1.9666700000000001,1.78427,-1.08035,-1.0279200000000002
ENSG00000100336,APOL4,1.3835899999999999,1.83549,1.31924,0.9195459999999999,0.562756,1.3768799999999999,0.747817,0.675692,-0.8516309999999999,-0.894452
ENSG00000183010,PYCR1,2.8737,2.91332,2.89564,2.07932,2.0592599999999996,2.70898,2.66549,2.77054,3.63446,3.66234
ENSG00000124749,COL21A1,2.22535,2.16947,2.1372299999999997,1.04023,1.30399,1.18957,1.66547,1.61327,0.542161,0.5302279999999999
ENSG00000134363,FST,3.47033,3.3074199999999996,3.41705,2.42374,2.22765,3.6101199999999998,3.3853,3.38427,1.46307,1.3181399999999999
ENSG00000105137,SYDE1,2.55127,2.64567,2.57281,1.75757,1.66622,2.31028,2.37325,2.4805099999999998,1.4784,1.72469
ENSG00000233527,ZNF529-AS1,0.49607414,0.49607414,0.49607414,0.5842609999999999,1.08005,0.567303,0.400069,0.2355,0.21701199999999998,0.334794
ENSG00000162444,RBP7,2.12582,1.71114,2.32907,3.03706,2.92125,3.40605,3.04179,3.56544,1.65977,1.32689
ENSG00000184575,XPOT,3.54622,3.68108,3.7422400000000002,3.1003700000000003,2.98908,3.31831,3.3292599999999997,3.24666,4.67267,4.58558
ENSG00000101695,RNF125,1.7002400000000002,1.52335,1.42551,1.86822,1.9954,1.10112,1.38439,1.17646,1.7279099999999998,1.71177
ENSG00000120318,ARAP3,1.9690400000000001,2.1057099999999997,2.1667099999999997,1.2822200000000001,1.5731899999999999,1.89383,2.17108,2.19467,1.1470799999999999,1.11103
ENSG00000147570,DNAJC5B,0.49607414,0.49607414,0.49607414,1.65393,1.51037,1.98436,1.36276,1.5446,1.1190799999999999,1.09988
ENSG00000261701,HPR,4.5093,4.3747300000000005,4.345619999999999,5.123469999999999,5.00623,3.96484,4.26042,4.0128900000000005,4.24761,4.3488
ENSG00000154099,DNAAF1,0.49607414,0.49607414,0.49607414,1.70632,1.33209,2.25189,1.55849,1.75643,0.163259,0.334225
ENSG00000283196,RP4-614C10.2,2.86639,2.9350400000000003,2.96577,2.06311,2.30439,2.59625,2.5946700000000003,2.67492,2.1598,2.10207
ENSG00000267281,RP11-793H13.10,1.1316700000000002,1.40289,1.42182,1.08136,1.04569,0.8721469999999999,1.20026,1.18357,0.777338,0.91301
ENSG00000104728;ENSG00000283239,ARHGEF10;KBTBD11-OT1,1.38657,1.57976,1.62105,1.2014799999999999,1.0761100000000001,1.30513,1.41345,1.5942100000000001,0.611102,1.02972
ENSG00000109107,ALDOC,2.32056,2.64074,2.63143,3.7242,3.7359699999999996,2.67627,2.64617,2.42713,2.00482,1.972
ENSG00000130176,CNN1,2.07043,2.22126,2.2302299999999997,1.38996,1.58606,2.3513,2.09801,2.55674,-0.188603,-1.84788
ENSG00000184227,ACOT1,3.40306,3.33543,3.4983199999999997,4.369280000000001,4.29938,3.8264699999999996,3.7452300000000003,3.90626,2.95852,3.23881
ENSG00000132639,SNAP25,2.04714,1.9817099999999999,1.9200099999999998,0.865118,0.965815,1.7375200000000002,2.02908,1.6760400000000002,0.18719,0.61329
ENSG00000105088,OLFM2,3.87289,3.8167199999999997,3.78096,4.6337,4.6521099999999995,3.92481,4.04234,4.00865,3.64135,3.88579
ENSG00000184194,GPR173,1.12331,1.13761,1.0613,0.273864,0.037654400000000005,0.43813599999999997,0.7125,0.508786,0.577752,-0.0053717
ENSG00000128886,ELL3,1.23563,0.997885,1.22543,2.14332,1.83791,1.3507799999999999,1.05351,1.0633,-0.355016,-4.74855
ENSG00000110811,P3H3,3.36953,3.48771,3.4672300000000003,2.68895,2.75698,3.1038200000000002,3.32905,3.32251,1.7937900000000002,2.13005
ENSG00000211454,AKR7L,2.64629,2.39279,2.47897,2.88653,2.95254,1.67265,1.79557,1.53461,2.0630599999999997,2.1408099999999997
ENSG00000133065,SLC41A1,1.5996700000000001,1.9710400000000001,1.83571,1.5635,1.39165,1.61715,1.7235,1.85083,1.4940799999999999,1.38106
ENSG00000235174,RPL39P3,2.24717,1.47822,0.646443,1.51996,1.9535,1.87155,1.9245599999999998,2.57048,1.9365900000000003,0.545946
ENSG00000144485,HES6,2.44287,2.30815,2.2501599999999997,3.011,2.8595900000000003,2.80253,2.4925200000000003,2.77005,2.37223,2.38445
ENSG00000163814,CDCP1,0.561591,0.9662350000000001,1.06253,2.1668,2.1417200000000003,2.40225,2.2763400000000003,2.36806,1.8003200000000001,1.64435
ENSG00000130508,PXDN,4.04944,4.18556,4.19843,3.5333699999999997,3.48775,4.2094,4.38696,4.40108,2.78685,2.90685
